Status,Spam,Message
send,0,I'm invigilating an international exam. I calld u while I was on break. I can't really talk nw. I calld that my guy in d mornin he didn't pick up.I'll try again
receive,0,Please call me. Enjoy FREE 7-day Business advert with Callerfeel. Text YES to 50016 to start. Renewable @N30/wk
receive,0,Please call me. Enjoy FREE 7-day Business advert with Callerfeel. Text YES to 50016 to start. Renewable @N30/wk
receive,1,Y'ello! Text STATE OF ORIGIN LGA. Choose .
receive,1,Spend some time alone each day with God. ItaΔ¿s the secret of greatness. For more Quotes/Prayers by Pastor Ighodalo  text TRINITY to 5031. N50/Wk
receive,1,Check out WhatsApp Messenger for your smartphone. Download it today from https://whatsapp.com/dl/
receive,1,Check out WhatsApp Messenger for your smartphone. Download it today from https://whatsapp.com/dl/
receive,1,Please call me. Watch Man City vs Norwich  Sat 31 Oct-LIVE on SuperSport Select 2. Get GOtv today! Click http://bit.ly/GOtvNigeriaPC
receive,1,Today's attendees gained more insight on working better.Tomorrow is another day.Event starts @ 8am.www.iwfionline.org/soctech-2015-registration-form/08160537933
receive,1,We can't wait to see you at SOCTECH2015 Conference and Exhibition. Event starts by 8am tomorrow: www.iwfionline.org/soctech-2015-registration-form/ 08160537933
receive,1,SOCTECH2015 Conference&Exhibition holds on the 27-28th of Oct 2015 at Honeywell Auditorium Lagos Business School Ajah.Call 08XXXXXXXX33 for more info
receive,1,Discover the risk & security in this digital age.Learn to protect yourself & loved ones @ www.iwfionline.org/soctech-2015-registration-form/ or call 08160537933
receive,1,The Society and Technology conference at LBS Ajah today was amazing. Make it a date with us tomorrow as it promises to be bigger & better. 0 8 XXXXXXX 3 3
receive,0,Don't have airtime to call back. Goodnight dear 
send,0,Trying to call you  back your no isn't reachable. Is this your line?
send,0,Jane I didnt go To my own place  I got to Lagos 8:15 and I went to my brothers place  I got there 11pm. Don't want to disturb your sleep. Thanks for your care.
send,0,I just passed in front of your school now. Heading back to Lagos.been in Abuja for few days. Sorry I was too busy would have called.
receive,0,Encounter Jesus as Pastor J.T Kalejaiye ministers at an Anointing Service this Sat. 24th Oct by 8am at RCCG Faith City Nov-15
receive,0,Good morning friends. Please be informed that there will be a meeting of volunteers towards SOCTECH 2015 on Monday 26th Oct by 10am at the IWFI office on Kosoko Str
send,0,Thoburn no 13
send,0,Bros mornin . me and isaac De work out Bach eve for tope. We thinking next Friday at a club in Ikeja. But it will be all man for himself  we no De gather cash.
send,0,Youre welcome Sir. Joe is right there as we speak.
receive,0,Good morning Sir I believe you had a blissful night rest. I want to thank you & your team for the effort on the Citiserve project. I pray that God will inspire you to get it resolved. I await the goodnews on this project.ThanksAneyo 
send,0,Mighty man I celebrate you sir. Just discovered today is your day. God renew your strength sir. Go and prosper. Happy birthday sir
send,0,Please reconnect to team viewer. I've been having challenges creating a new gmail on outlook
send,1,Teamvier. Id: 531 812 529. Password: 8vx52q
receive,1,LAST INVITATION FOR 8037202112!TODAY 02/09'Centenary Mega Jackpot' chose you to participate for N100 MLN!ONLY A FEW DAYS LEFT!Send WIN to 35777!N100/SMS spam
receive,1,Change is not a threat its an opportunity. Transform your business today with money shop. Text YES to 5021 to subscribe. N50/wkly.Text STOP to unsubscribe spam
receive,1,A health tip a day keeps the doctor away! To find out how  Text Medplus to 5021. N50/weekly. Text STOP to unsubscribe spam
receive,1,ke your money work for you. Want to know how Text Money Shop today and stay ahead of the pack. Text YES to 5021 to subscribe. N50/wkly.Text STOP to unsubscribe spam
receive,1,Get the best in health fitness daily when you subscribe to Medplus health tips. Text Medplus to 5021 to subscribe. N50/wkly.Text STOP to unsubscribe spam
receive,1,Networking leads to a stronger business platform. Text Money Shop today to stay connected. Text YES to 5021 to subscribe. N50/wkly.Text STOP to unsubscribe spam
receive,1,Searching for a job is a job itself! To receive quick-time saving job alerts from Phillips Consulting. Text ALERTS to 5031 or STOP to unsubscribe.N50/WK spam
receive,1,The goal of the CV is to get you an interview. Keep it targeted/enticing!For more tips from Phillips Consulting  text TIPS TO 5031 or STOP to unsubscribe.N50/WK. spam
send,0,Good evening sir thank you sir. ham
send,0,fine thank u sir ham
receive,0,OK. Pls sit down for ur exam. take care. How is Azeez? Cheers ham
send,0,Thanks for ur advice and thanks always be there for me.Am so grateful sir. ham
receive,0,WISHING U ALL D BEST IN UR EXAM. GUD LUCK & VICTORY. CHEERS. OLAOYE. ham
send,0,Am sry I thaught u ar there reading ni.E wo de ni fumble.So ara e o ham
receive,0,Y na av told u dat am in the church we ar doin program. ham
send,0,Weldone oooo and continue ham
send,0,8189347726 ham
send,0,Good afternoon ma ave been always call you ma bt it always not respondin.How is Canada ma.Hope the weather there is not to cold ma.Just to check on you.Bolanle. ham
send,0,thank u ma ham
receive,0,Prayer of victory for 3 daysExodus 14:13  Acts 16:17  psalm 109:3-4  matt 6:30  Luke 17:6  job 14:14  psalm 91:1-2Pls call me later ham
send,0,fine ma I've been calling you since afternoon ma ham
receive,0,How far? ham
send,0,Good evening ma ham
send,0,Ok ma thanks ma. ham
receive,0,I did not write it any other place  cool yourself down and search n as u are searching be calling Holy Spirit to help u find them ham
send,0,Good evening ma pls ma in the name of God ogun aye ko nibo ori ma.And God will always be with u provide and support you by his grace.Ma oro yin ko ni su olorun se.Ma I can't find my own paper massage again(the deliverance own)as I want write it down on my phone and I kept the two inside bible.Pls ma help me out.I know it was because my problem as a solution why it happen.Devil wil not overcome you ma.Thank you ma. ham
send,0,Thanks alot ma may God continue support you and your family ma.Am so grateful ma. ham
send,0,Alright ma just want ask what time can I come ma ham
receive,0,Am in d PG Schl attending to student's defence ham
send,0,Good afternoon sir I was unable to call out.Am in PG since waiting for you sir. ham
send,0,Yes sir It was even #5000 you gave me.Thank you sir.I've sent message to you on whatapp. ham
receive,0,Is d money correct ham
send,0,Good afternoon sir pls I need your assistance sir ham
send,0,Thank you so much for yesterday may God continue to help you sir.some one help me check my result and told me I had fis 507 and 505. ham
send,0,Good night sir and have a nice dream ham
send,0,Thanks so much for always been there for me ham
send,0,Good evening sir how was your day?thanks for today.May almighty God have mercy on you and continue blessing you.Thanks alot. ham
receive,0,Ok  I am doing my best so that some money could be send to you by tomorrow. ham
send,0,Hello am dropping my tecno phone to  sales girl inorder to assure her that i wil come back to pay because i can just leave him like that since saturday. ham
receive,0,Hello  I am low on credit  I will call u tomorrow once I have credit. ham
send,0,"Mind u no amount money u sent 4 my sch it ws always writtn by  me too wit a witnes.I wil pay u bck it a promise.""Not pockt mny""atleast i shd b entitle for that. ham"
send,0,I Knew it was because you among those who are responsible for my sch things that was the major problem you are havin wit me and there is notting new about it because you are not the only man doing such on earth.Just give me little I will pay you back.
send,0,When know that i will be denial later.why don't u let me go on my way before u said u want to marry me.I was disgrace all because of you. ham
receive,0,Daniel mercy oluwaseun 0050967585 gtb ham
send,0,incase u come back am in jackie's room ham
send,0,I said u shd buy cemetine tab i wil giv d mny when u com back ham
send,0,Aunty u no wan stay at home mo abi.Why r u nah? ham
send,0,flash wen u r thru i want to send u sometin in camp ham
receive,0,Rise with the word of the Lord this blessed Sunday morning! Reply BIBLE or PRAYER for Daily Bible Verses or Prayer Tonic @N100/Mnt. Text STOP to 33111 to OptOut spam
receive,1,Y.ello Peeps!Watch the exciting MTN Project Fame 7.0 Elimination Show on Sat: NTA(5:30-6:30pm) Soundcity(8-9pm) ONTV(7-8pm) GETTV(5-7pm) MITV(7-8pm)& STV(9-10pm spam
receive,1,you need help or information about the Ebola virus? Please call 08037879701/08037154575 or email ebolainfo@health.gov.ng (Federal Ministry of Health) spam
receive,1,Help prevent the spread of Ebola! Report any suspected case to 08037879701/08037154575 or email ebolainfo@health.gov.ng. (Federal Ministry of Health) spam
receive,1,Its Yello Friday! Get useful tips for a healthier you. Text HEALTH to 700 @ a discounted rate of N10 for a 7 day offer spam
receive,1,Ebola is spread through contact with blood  sweat  saliva  urine & semen of an infected person/animal. For more information  email ebolainfo@health.gov.ng spam
receive,1,Do you know that symptoms of Ebola include fever vomiting diarrhoea & bleeding? For more information  please call 08037154575 or email ebolainfo@health.gov.ng spam
receive,1,Get the new MTN Android Smartphones for as low as N8 000 only and enjoy BBM  Whatsapp & access to over 1 Mill apps & games. Visit MTN Stores to get yours now  spam
receive,1,Get the new MTN Android Smartphones for as low as N8 000 only and enjoy BBM  Whatsapp & access to over 1 Mill apps & games. Visit MTN Stores to get yours now spam
receive,1,Get 60mins voice calls  30SMS  100MB data and daily business Tips for just N1  000 with MTN SmartBiz. Dial *460*1# to migrate and *460*2*1# to buy spam
receive,1,Y'ello Peeps! Watch MTN Project Fame 7.0 on the following stations from Mon-Fri on Soundcity (7:30-8pm)  ONTV (8:30-9pm)  STV (9:30-9pm) & NTA (5:30-6pm) spam
receive,1,Y'ello! Get fast  easy  reliable and unlimited WiFi access in hotspots around the world with MTN WiFi app. Click here to download the App: http://bit.ly/UcasoS spam
receive,1,Get 60mins voice calls  30SMS  100MB data and daily business Tips for just N1  000 with MTN SmartBiz. Dial *460*1# to migrate and *460*2*1# to buy spam
receive,1,Cancer is killing both genders across all ages  it sometimes has no cure but most times can be prevented  text CT to 32329 to start receiving tips @ N30/3days spam
receive,1,How Nigerian are you? Answer 3 questions correctly & be rewarded with  DSTV Walka7s  products & more. Text GOL to 5030 T&CD apply. spam
send,0,am arnd ham
send,0,Pls show ham
send,0,If you are at home send me call me I love you bt if u are jst send me pls call me ham
send,0,Are now at home? ham
send,0,Dami pls help me to till search ur room very well.She said she doesn't write anyway.Joor gba mi ooo omo iya mi.Thanks.Luv uuu. ham
receive,0,Am reli down....i wll xplain tins 2 u beta 2mrw....wil cum c u in d mrn...am reli nt apy....am at a frnds place ham
send,0,ewo am sry nt ur own wale.I want to call my classmate ham
receive,0,1.20E+11 ham
receive,1,Direct to ur phone the popular OUR DAILY BREAD devotional!Strengthen ur walk with God and get deeper in the WORD. Subscribe now.sms ODB to 38299.Cost:N50 7days spam
receive,1,TEXT A  B  C  D  E  F  G  H or  I to 131 for Details: A. MTN PLAN;B. MTN BUNDLE;C. ADD SERVICE;D. VIEW/CHANGE SERVICE;E. MISCELLANEOUS;F. MTN FASTLINK PLANS;G. MTN MOBILE INTERNET PLANS;H. MTN TOPUP;I. MTN SIMPLE SURF; spam
receive,1,Y'ello! Your request has been received and is being processed. You will receive a response shortly. Please do not resend your request. Thank you! spam
receive,1,TEXT TO 131 TO BUY A SIMPLE SURF PLAN2H to 131=2HRS/2DAYS-N25020H to 131=20HRS/7DAYS-N1 500100H to 131=100HRS/30DAYS-N5 000300H to 131=300HRS/90DAYS-N13 000MORE to 131 for other MTN Products spam
receive,1,TEXT A  B  C  D  E  F  G  H or  I to 131 for Details: A. MTN PLAN;B. MTN BUNDLE;C. ADD SERVICE;D. VIEW/CHANGE SERVICE;E. MISCELLANEOUS;F. MTN FASTLINK PLANS;G. MTN MOBILE INTERNET PLANS;H. MTN TOPUP;I. MTN SIMPLE SURF; spam
receive,1,Y'ello! Your request has been received and is being processed. You will receive a response shortly. Please do not resend your request. Thank you! spam
receive,1,TEXT TO 131 TO BUY A SIMPLE SURF PLAN2H to 131=2HRS/2DAYS-N25020H to 131=20HRS/7DAYS-N1 500100H to 131=100HRS/30DAYS-N5 000300H to 131=300HRS/90DAYS-N13 000MORE to 131 for other MTN Products spam
receive,1,Sorry you do not have any MTN Happy Hour Data Plus Plan. Thank you. spam
receive,1,Sorry  you currently have no active Data Bundle. Subscribe to a data plan now! Text HELP to 131 for a list of available data plans. spam
receive,0,Please call me. Get 100% bonus when you recharge with *885*RechargePin# on SmoothTalk and Trutalk. Bonus expires daily @ 11:59pm. spam
send,0,30XXXXXX10 Ayandiran Bolanle Khadijat(first bank) ham
receive,0,Ok  don't worry.  ham
send,0,Morning sir just to remind about thing.Thankds ham
receive,1,Join the winning team now! Get instant airtime by answering 3 simple questions in the Brain-Wave game. Text WAVE to 5032 to get started now. N10/SMS. spam
receive,1,Y'hello! You can now play BRAIN-WAVE and get instant MTN airtime by answering 3 questions only. N10/SMS. To get started  Text WAVE to 5032 spam
receive,1,Welcome to BRAIN-WAVE easy Trivia.Answer three questions only and get instant MTN Airtime. To get started now N10/SMSText WAVE to 5032 spam
receive,0,Please call me. A week of miracles starts with prayers and confessions; start with prayers from Rhapsody of Realities  text ROR to 5031 spam
send,0,Aburo mii there is party in Ibadan dis comin saturday.Big b'day party.Dad Abdulazeez elder bro is d 1 doing.Cn u com ham
send,0,pin no(915626888289717)serial no(341952021) ham
send,0,Babe who win in osun? ham
send,0,Whr r u?I've tryin callin u. ham
receive,1,Accessing finance for medical treatment just got easier with our Maternal Health Support Scheme. Pls call 01-2712005-7/email womenbankingteam@accessbankplc.com spam
send,0,Good evening ma pls call me back ma.I've been callin ur no and it wasn't reacheable.Thanks ma. ham
send,0,Eecli 4 verse 9-6 gen 9 verse 1 eecl 9verse 9-11 eph 5 verse 22 23 & 25 isiah 55 verse 12 philip 4verse7 john 3 verse23 ham
send,0,Thanks ma ham
receive,0,Morning. Am on it. Thks ham
send,0,Good morning ma dnt forget today fasting ham
send,0,Eecli 4 verse 9-6 gen 9 verse 1 eecl 9verse 9-11 eph 5 verse 22 23 & 25 isiah 55 verse 12 philip 4verse7 john 3 verse23 ham
send,0,Eecli 4 verse 9-6 gen 9 verse 1 eecl 9verse 9-11 eph 5 verse 22 23 & 24 isiah 55 verse 12 philip 4verse7 john 3 verse23 ham
send,0,This is Bola Muda sir ham
send,0,Good afternoon sir aku oro alhaja.May almighty God forgive all her sin and let her rest in pest.My greetings to mummy Anita sir. ham
send,0,Good afternoon sir this is Bolanle Muda.Thanks for the other time sir.May God continue to enrich ur purse and pocket sir my greeting to Ore Ridwan and there mother.A deku oro alhaja sir.May God forgive all her sin.Thank u sir ham
send,0,Pls 4 d sake of Allah help me bring all your note 2morrw.I want to do d photocopy.Jo sha nu mi.I wanted to come yesterday b4 dats I called bt I wasn't my self.Olorun ko ni da oju ti e.Thanks ham
send,0,Good afternoon ma aku weekend e de ku holiday.How is everybody at home and my Aina too so ti n ginmu dada(smiles):-D.Just tell you that the eight of alhaja is thursday.Thanks for your love and caring.Miss uuuuuuu.kissess ham
send,0,Iya Bola;call me back ham
receive,0,8130823122 ham
send,0,30XXXXXX10 Ayandiran Bolanle khadijat.first bank ham
send,0,thank uuuu ham
receive,0,Sup? On dx special dae meant 4a special being  I solely wish yuh fruitful api bufdae anniversary n I pray dt may yuh livlong 2witnes many more in lyf happily.. ham
receive,0,In a soft voice wif a standin ovation  I welkum u 2anoda 365days of greater achievements  undiluted joy n undisrupted break2ru. Kip enjoyn coz yhu r an achiever ham
receive,0,Try out today the LOVE METER to calculate whether you two are the perfect match! Send your name + your partner name to 33550. N50 Ex: Bello + Passion spam
receive,0,How far hw Azeez body hop getin beta. Just checking on u pole. Take care  ham
receive,1,Discover an easier way to top up your mobile phone from GTBank account using GTBank's 1-Click Top Up. Simply dial *737*AMOUNT# e.g *737*1000# for N1 000 airtime spam
send,0,Ayandiran bolanle khadijat(09/0787) ham
receive,0,8108883515 ham
send,0,The password is horpybee and seminar on Ayandiran/bola print out ham
receive,1,Login To {www.yelloairtime.com} To Load your =N=100 000 Airtime Now. Your Code Is 3232 You Have 2hrs Left Art Fast Now. spam
receive,0,Mama Ridwan 08XXXXXX751 nd sis fadeke +78XXXXX34  ham
send,0,Send mama Ridwan and sis fadeke no to me ham
receive,1,4 N1000 monthly plan  BBC to 21600  4 N499 weekly plan  BBCWEEK to 21600  4 N100 daily plan  BBCDAY to 21600. All 4 mtn blackberry plan spam
receive,1,Monthly plan *499*3# N1000  weekly plan *449*1# N500  daily plan *449*2*3 N100. All 4 etisalat blackberry plan. spam
receive,0,Seen before 4 I'll send it I'll call you when I do ham
send,0,3XXXXXXX10 Ayandiran Bolanle k first bank ham
receive,1,Netherlands Vs Argentina 9PM Text WC to 38400 & get 3Days free txt STOP to Opt-Out.Service will auto-renew   N50/3days.
receive,1,Get World Cup alerts free for 3days & Predict the scores of 6 World Cup matches for FREE to win N1 0 000. Visit http://supa6.fcnaija.com or text wc to 38400
receive,1,Breaking News! Get the World Cup live match alerts text WC to 38400 N50/3days & you can play to Win N1 0 000 for Free. Visit http://supa6.fcnaija.com to play.
receive,1,Breaking News! Get the World Cup live match alerts text WC to 38400 N50/3days & you can play to Win N1 0 000 for Free. Visit http://supa6.fcnaija.com to play.
receive,1,get all the ogbonge football gist and live scores from una favorite clubs dem. Text PIDGIN to 38400
receive,1,Free for 1 week  Keep up to date with all the 2014 World Cup news  Simply text WC to enjoy all the breaking news  goals  fixtures  world cup facts  & many more.
receive,1,Enjoy free live football scores on your phone from all the major clubs & leagues for 7 days. Text BALL to 38400. We would keep you LIVE in the game
receive,1,get all the ogbonge football gist and live scores from una favorite clubs dem. Text PIDGIN to 38400
receive,1,If your number ends in 7 you are chosen to participate in 'Nigeria Mega Jackpot'.N110 000 will be given in total TODAY!Send WIN to 35777 now.N100/SMS
receive,1,YES or NODo you want to be one of our DAILY winners?'Nigeria Mega Jackpot' gives N110 000 in total every day.Send WIN to 35777 & participate now.N100/SMS
receive,1,God demonstrates his own love for us in this: While we were still sinners  Christ died for us. For 5 days FREE trial of Holy Bible verses  send BIBLE to 38500
receive,1,Laugh till you drop with rib cracking  hilarious and spicy Adult jokes on your Mobile.  To Enjoy 5 days FREE trial on subscription  send AJOKE to 38500
receive,1,Building a sandcastle together at beach is a great way to enjoy romantic day. To get 5 Days FREE trial of Love Msgs  Romantic Tips & Ideas  send LOVE to 38500
receive,1,Missing someone you love? Send them Missing You Quotes so that they will know that you miss them. To Enjoy 5 days FREE Alerts on trial  send MISS to 38500
receive,1,If ur outfit has a color in it  ur footwear can be any shade of that color. To get 5 Days FREE Trial of latest Fashion  Style & Career Tips  send YOUTH to 38500
receive,1,Enjoy World Cup right on you Mobile! Scores  Gossips  Line Ups & Much More. Send FOOTBALL to 38500 and enjoy FREE trial for 5 days. Hurry!!
receive,1,Building a sandcastle together at beach is a great way to enjoy romantic day. To get 5 Days FREE trial of Love Msgs  Romantic Tips & Ideas  send LOVE to 38500
receive,1,Cop: Didnt you hear my whistle Madam. Girl:I did. But I dont like folks flirting with me while I am driving. To Get Jokes FREE for 5 Days  send JOKES to 38500
receive,1,Keeping up to date with breaking news on Politics  current affairs  business and sports is so simple now. To Enjoy 5 days FREE trial  send NEWS to 38500
receive,1,"Keep gum or Tic Tacs in your purse. ""Want one?"" is the world easiest icebreaker! For 5 Days FREE Trial for Flirting Tips and Msgs   send FLIRT to 38500"
receive,1,Laugh till you drop with rib cracking  hilarious and spicy Adult jokes on your Mobile.  To Enjoy 5 days FREE trial on subscription  send AJOKE to 38500
receive,1,Now get the most reliable weather forecast for Lagos including sun  rain  wind and temperature.  To Enjoy 5 days FREE trial on sub  send WEATHER to 38500
receive,1,Don? e?t Miss the SuperCool Updates of Most Awaited World Cup 2014. Send FOOTBALL to 38500 and get each and every update of Match.Its FREE for you for 5 days.
receive,1,Laugh till you drop with rib cracking  hilarious and spicy Adult jokes on your Mobile.  To Enjoy 5 days FREE trial on subscription  send AJOKE to 38500
receive,1,Discover the secrets to adding romance to your relationship. Small things that make a lot of difference. To Enjoy 5 days FREE trial on sub  send LOVE to 38500
receive,1,"Keep gum or Tic Tacs in your purse. ""Want one?"" is the world easiest icebreaker! For 5 Days FREE Trial for Flirting Tips and Msgs   send FLIRT to 38500"
receive,1,A funny joke is the the best way to bring smile on your friend face.  To Enjoy 5 days FREE trial of cool  funny Jokes  send JOKES to 38500
receive,1,Building a sandcastle together at beach is a great way to enjoy romantic day. To get 5 Days FREE trial of Love Msgs  Romantic Tips & Ideas  send LOVE to 38500
receive,1,Missing someone you love? Send them Missing You Quotes so that they will know that you miss them.. To Enjoy 5 days FREE Alerts on trial  send MISS to 38500
receive,1,Now enjoy a laughter therapy right on your phone! Get your daily dose of humour with hilarious jokes via SMS.  To Enjoy 5 days FREE trial  send JOKES to 38500
receive,1,I wish that you were here  or I were there  or we were together anywhere... For free Miss You alerts for 5 Days  send MISS to 38500
receive,1,Be funny. Using humor when u flirt is effective technique. For 5Days free Trial for creative dating tips  pick-up lines & flirty text msgs  send FLIRT to 38500
receive,1, networks in 9ja .
receive,1,For recharging this week you have 5 MB free data valid till 2014-05-20 Thank you.
receive,1,Your account was credited with N100 and service charge of N10 deducted. N100 will be deducted upon your next recharge. Please repay by 09/Aug/2014
receive,1,N100 has been successfully deducted from your airtime to cover your loan. You have no outstanding debt. You can now apply for a new loan
receive,1,Your account was credited with N100 and service charge of N10 deducted. N100 will be deducted upon your next recharge. Please repay by 02/Aug/2014
receive,1,N100 has been successfully deducted from your airtime to cover your loan. You have no outstanding debt. You can now apply for a new loan
receive,1,Your account was credited with N100 and service charge of N10 deducted. N100 will be deducted upon your next recharge. Please repay by 30/Jul/2014
receive,1,N100 has been successfully deducted from your airtime to cover your loan. You have no outstanding debt. You can now apply for a new loan
receive,1,Your account was credited with N100 and service charge of N10 deducted. N100 will be deducted upon your next recharge. Please repay by 11/Jul/2014
receive,1,Sorry  you have used a wrong code. Dial *665*100# to loan N100  *665*200# to loan N200 and *665*500# to loan N500. To get your debt status  text DEBT to 665
receive,1,N100 has been successfully deducted from your airtime to cover your loan. You have no outstanding debt. You can now apply for a new loan
receive,1,You need to refund the outstanding deficit to qualify for a new airtime loan
receive,1,Your account was credited with N100 and service charge of N10 deducted. N100 will be deducted upon your next recharge. Please repay by 05/Jul/2014
receive,1,You need to refund the outstanding deficit to qualify for a new airtime loan
receive,1,Sorry  you have used a wrong code. Dial *665*100# to loan N100  *665*200# to loan N200 and *665*500# to loan N500. To get your debt status  text DEBT to 665
receive,1,Your account was credited with N100 and service charge of N10 deducted. N100 will be deducted upon your next recharge. Please repay by 23/Jun/2014
receive,1,Sorry  you have used a wrong code. Dial *665*100# to loan N100  *665*200# to loan N200 and *665*500# to loan N500. To get your debt status  text DEBT to 665
receive,1,WCF invites U 2 b our special guest @ 2day's Hosanna service @ Dewot centre  Camp by 4pm. Also  Wcf dinner Tickts r ready.price: #500. God bless U as U com IJN!
receive,1,Psquare Peter threatens to sue & expose fraudulent Nigerian bank.For more news Text NAIJA to 38547 & get News 5Days free.Service will auto-renew   N50/5days.
receive,1,COLNASSA WEEK IS HERE 4RM MON 4TH-8TH AUG Tagged Beyond D certificates.Mon;Awareness  motion ground Wed;symposium proper.Guest speaker Prof ONIFADE Dir CENTS
receive,1,Dz is 2 invite u 4 COLNASSA excursn 2 ekiti state 2 xplore nature.Date;13-14 june Fee;4000(acc&feedin inclusive).Deadline 4 payment is 12/06/14 call 07033098551
receive,1,Govt action against Ebola: Identifying &monitoring exposed persons air/seaports &land borders.Report cases to 08XXXXXX701 08XXXXXXX75. ebolainfo@health.gov.ng 
receive,1,Hello Friend! Do you know that you can now borrow Extra Credit on your friendly network. Simply dial *500# and come alive!
receive,1,Contact with blood sweat urine &semen of infected persons/bats/monkeys transmits Ebola. Symptoms: fever vomiting diarrhea &bleeding. Wash hands always &stay alert.  
receive,1,2985 is your verification code from Yahoo
receive,1,It takes between 2 & 21 days for someone infected with Ebola to show the symptoms. Get the preventive measures against Ebola today!Send HEALTH to 38296! Service cost N10 daily
send,1,Predegree form 15000 school fee- 150000 osiele form Is not out   dial 233.To Change Language  press 0 
receive,1,How much is d pre degree 4m  FUAB  also d current sch fees . Tks eld Adegoke.
receive,1,Femoo  hw ws ur journey back 2 sch ystday? And also ur nait. Splendid  good. Pls do not 4get the msg about Fed col of Edu Osiele an also pre degree 4m of ur sch. Tks and God bless. 
receive,1,Play  Learn & Enjoy. Polish up your knowledge of English language. Play Word Puzzle free for 5days. Send REG WP to 38233. T&C Apply.
receive,1,Play  Learn & Enjoy. Polish up your knowledge of English language. Play Word Puzzle free for 5days. Send REG WP to 38233. T&C Apply.
receive,1,Free gift! 08XXXXXXX237. Never lose yr important SMS again. Backup and restore them with SMSBackup at N100/m. Text SUB to 38111 at no cost for 7 day FREE trial.
receive,1,Free gift! 08XXXXXXX237. Never lose yr important SMS again. Backup and restore them with SMSBackup at N100/m. Text SUB to 38111 at no cost for 7 day FREE trial.
receive,1,Free gift! 08XXXXXXX237. Never lose yr important SMS again. Backup and restore them with SMSBackup at N100/m. Text SUB to 38111 at no cost for 7 day FREE trial.
receive,1,Free gift! 08XXXXXXX237. Never lose yr important SMS again. Backup and restore them with SMSBackup at N100/m. Text SUB to 38111 at no cost for 7 day FREE trial.
receive,1,Be the first to know the current trends on fashion  lifestyle  entertainment and much more. Simply dial *523#. Service cost N50 weekly
receive,0,Mrnin 2 u  dis is 2 remnd us dat REDEMPTION WEEK starts today  pls cum early wit ur hrt preprd n inform odaz  mancot wl b stopn 2 drop us at d junctn.BE THERE!!
receive,1,Congratulations! 08XXXXXXX95 is one of the few lucky who can access our exclusive Famous Quotes service! To get started call *585*4*1# now! N20/day.
receive,0,Its hapnin ds wk. RDEMPTN WK 2014. Theme: The True SeekerWord expositn by Rev Adetuberu by3:30pm Thur Hymnal evenin 6pmFri: Nyt of Power 10pm. Be there.
receive,0,Calvary grtns  dis is to inform u dat dia wil be an imprtnt meetn 2mrw 17th at mancot park(library) by 1pm.Pls ensure U are around its compulsary Love you.
receive,0,M.favoured gem  pls d departutr time is btw 12-2pm at mancot park  camp. Ensure u arive early. Dnt 4get ur buckets  cardigans
receive,0,As u go forth 2 write dis exam may d faith of Abraham wisdom of Solomon sure mercy of David
receive,1,Dear Body Talks customer   please be informed that your subscription has been suspended due to insufficient balance. To re-subscribe send  BT to 5800
receive,1,Dear Body Talks customer  you have insufficient balance to renew your subscription. The service will continue for 1 day and will be cancelled thereafter.
receive,1,Dear Body Talks customer   please be informed that your subscription has been suspended due to insufficient balance. To re-subscribe send  BT to 5800
receive,1,Dear Body Talks customer  you have insufficient balance to renew your subscription. The service will continue for 1 day and will be cancelled thereafter.
receive,1,scratching ears shows lack of confidence
receive,1,Bored people often repeat actions such as tapping toes  swinging feet or drumming fingers. The repetition may escalate as they try to signal their boredom.
receive,1,Dear Body Talks customer   please be informed that your subscription has been suspended due to insufficient balance. To re-subscribe send  BT to 5800
receive,1,Open arms  particularly when combined with showing palms  mean that someone is approachable and willing to communicate with others.
receive,1,A person with folded / crossed arms is placing a barrier betwee  plates n oda essentials.FAVOUR
receive,1,Congrats! You have been personally granted 5 FREE days of Hellohealth Wellness and Fitness SMS and then N50/5days membership. Text 1 to 38777! favor of Obededom excelent spirit of Daniel go wit u  go n suceed.
receive,1,Good health is the best investment you can make. Get 5 health and fitness tips FREE then N50/5days. Text SUB to 38777 at no cost!
receive,1,Good health is the best investment you can make. Get 5 health and fitness tips FREE then N50/5days. Text SUB to 38777 at no cost!
send,0,I didn't say I don't love you all I said was that Am not ready and u should give me sometime since u said I Am not d person u love and u kept saying Am lying Fine you can just go
send,0,I Am sorry to tell you this but it is the truth Am not ready for relationship and I don't think Am d right person for You Am telling u this bcos I don't want to hurt you Bye from Femi 
send,0,When I first saw you  I was afraid to talk to you. When I first talked to you  I was afraid to like you. When I first liked you  I was afraid to love you. Now that I love you I'm afraid to lose you.
receive,1,4Team Breaking News and all Team Live Match Alerts text ur Premier Lge or top European TEAM NAME eg: Chelsea to 747 N75/wk auto-renewed To cancel text STOP
receive,1,Hurry! Enjoy 1 FREE Ring Back Tune & FREE Activation for 30days. Text FREE to 251 for a list of free tunes like Esupofo by Olamide & lots more. Offer ends TODAY
receive,1,Get Aye by Davido FREE for 30 days. To get this tune  text 2 to 251 or text FREE to 251 for a list of more FREE tunes. FREE 30 days Activation for Non RBT users
receive,1,America - land of opportunity. Learn about America - how to visit  school  work or relocate. Get 5 days FREE and then N50/5 day. Text AME to 38888.
receive,1,America - land of opportunity. Learn about America - how to visit  school  work or relocate. Get 5 days FREE and then N50/5 day. Text AME to 38888.
